execution_id,model_id,execution_date,Oficina,power_usage_W,duration_epoch_h,num_epochs,emission_factor_location,total_inference_energy_Wh,num_predictions,model_accuracy,total_data,data_used,model_size_mb,energy_epoch_Wh,EPT_kWh,CPT_kg_CO2,EPP_Wh,CE,DWR,MFS,EPT_per_MB,CPT_per_MB
15.0,22.0,2024-01-01T14:09:00,Porto,82.3640894520081,1.553291025469156,11.0,0.4741150949380115,4585.637159294842,86187.0,0.9112223585098828,68147.0,52754.0,277.51530122014685,127.93540096674296,1.4072894106341722,0.6672171525280789,0.0532056709166677,1.3657058351351892,0.2258793490542503,0.0592339651631945,0.0050710335770559,0.0024042535658197
16.0,25.0,2024-01-01T14:15:02,Barcelona,60.59181148291656,1.2932086213661955,13.0,0.3269929148740161,3208.459159836243,5386.0,0.7221350305001221,125143.0,105968.0,81.93600899829055,78.35785299390295,1.0186520889207384,0.3330920157986977,0.595703520207249,2.167974602358948,0.1532247109306952,0.092554602810558,0.0124322883354251,0.0040652702013549
17.0,23.0,2024-01-01T14:35:21,Lisboa,132.23215772020683,1.9289726364978896,20.0,0.5956941206783852,5362.113666789008,74604.0,0.7545469297149956,103292.0,79696.0,478.6357526423683,255.07221390735216,5.101444278147043,3.0389003634605825,0.0718743454344138,0.2482960411560669,0.228439763001975,0.7459074245016157,0.0106583017461271,0.0063490876865841
18.0,30.0,2024-01-01T15:10:06,Lisboa,136.28484627578678,0.7202523811488584,15.0,0.4211194774133072,5344.537263424725,3326.0,0.8508290811960098,16577.0,11869.0,344.5377370673909,98.15948504464154,1.472392275669623,0.6200530656773818,1.6068963509996166,1.3721875244121482,0.2840079628400796,0.0924938855143259,0.0042735297683273,0.0017996666227482
19.0,28.0,2024-01-01T16:09:12,Braga,70.79078669807218,1.82831599616554,10.0,0.4087517089855103,5032.65432060286,19458.0,0.908276110042245,169962.0,141309.0,440.1620324396194,129.4279277012281,1.294279277012281,0.5290388663833007,0.2586419118410351,1.7168419330918845,0.1685847424718466,0.0485255027635173,0.0029404609703355,0.0012019184468298
20.0,12.0,2024-01-01T19:35:31,Valencia,130.12070715543322,,16.0,0.5924981237769107,3756.891589996591,37862.0,0.9692514846000628,154047.0,150671.0,324.10258461006674,201.2805248722561,3.2204883979560983,1.9081333334342967,0.0992259149013943,0.5079579438275335,0.0219153894590611,0.0586722671882377,0.0099366328776141,0.0058874363366463
21.0,39.0,2024-01-01T19:36:54,Porto,105.53971652691747,1.4426165212634103,,0.6530504367655561,7445.164745754375,84614.0,0.7915041440622014,64198.0,54882.0,442.3696381811372,152.25333871118815,0.913520032267129,0.5965746560661335,0.0879897504639229,1.3267478529534766,0.1451135549394062,0.1243833435473063,0.0020650604232767,0.0013485886113681
22.0,17.0,2024-01-01T20:13:07,Valencia,76.51477851092973,1.923816993716672,15.0,0.7865556223436045,8772.384021329442,71150.0,0.635178012995928,20335.0,18822.0,271.1115134945877,147.20043116979383,2.2080064675469075,1.7367199012200618,0.1232942237713203,0.3657342859661535,0.0744037373985739,0.6335936052326185,0.0081442740630452,0.0064059245541954
23.0,14.0,2024-01-01T20:20:08,Barcelona,115.64231302972816,0.8539761890360016,13.0,0.7758657663695909,4070.9813229912015,29370.0,0.7680555602859288,11445.0,9047.0,220.9534320950334,98.7557817724356,1.283825163041663,0.9960759940078848,0.1386101914535649,0.7710812878799777,0.2095238095238095,0.2310342883427954,0.0058103879666801,0.0045080811126729
24.0,26.0,2024-01-01T23:45:07,,69.38767156550553,1.704766273173819,9.0,0.2118855673144858,9927.734860567967,27938.0,0.9037646429794004,84360.0,73093.0,324.33212103584987,118.28976225893582,1.0646078603304223,,0.3553488030842568,4.006492212800521,0.1335585585585585,,0.0032824619927569,0.0006955063215235
25.0,37.0,2024-01-02T02:39:59,Braga,80.68310071218967,1.083389800723776,11.0,0.6010963585276701,5812.98783452129,10109.0,0.7802875249026417,106487.0,82682.0,402.6885447458828,87.41124840235551,0.9615237324259106,0.5779684141991487,0.5750309461392116,1.3500521927030094,0.2235484143604383,0.12698687081179,0.0023877603298417,0.0014352740393046
26.0,23.0,2024-01-02T02:50:01,Madrid,51.41271519259993,0.6557738410340653,3.0,0.2437028080565904,9167.288064047669,53147.0,0.7971969496284284,115716.0,99584.0,473.8283478286785,33.7151137198417,0.1011453411595251,0.0246494036624181,0.1724892856426076,32.34142945388495,0.1394102803415258,0.0049989742525785,0.0002134640985982,5.202180024765119e-05
27.0,22.0,2024-01-02T03:05:05,Lisboa,143.93207590042255,1.0955472496975314,14.0,0.4918202702213453,9627.353004527926,22703.0,0.7002054056423387,148438.0,105209.0,353.8252009418247,157.68438989596424,2.2075814585434994,1.0857333094764954,0.4240564244605526,0.6449147313901188,0.2912259663967447,0.3254969770951071,0.0062391866171976,0.0030685584480315
28.0,37.0,2024-01-02T03:07:59,Porto,99.90200611789037,1.3982963608530226,3.0,0.3193538409206797,3021.9207795307325,43834.0,0.7128897695036851,82059.0,69945.0,205.3458730291165,139.6926115965625,0.4190778347896874,0.1338341161848087,0.0689401099495992,5.32666699512754,0.147625488977443,0.038425143946091,0.0020408388471983,0.0006517497245529
29.0,45.0,2024-01-02T04:12:56,Porto,85.22446942683634,1.054937747027187,9.0,0.2585338179572163,3771.2127328749566,53534.0,0.7104963297591766,168404.0,149619.0,130.05341679866058,89.90650976873411,0.8091585879186071,0.2091948590674674,0.0704451887188507,3.396337428779904,0.1115472316572052,0.0605626794955436,0.0062217403266789,0.0016085302809946
30.0,4.0,2024-01-02T06:45:32,MAD,60.72507770668884,1.2217349133055624,17.0,0.4101128292387511,6803.138838784516,78693.0,0.8509133019179481,72018.0,71528.0,486.9764716511244,74.18994754745502,1.2612291083067353,0.5172462379259425,0.0864516391392438,1.6450835975723015,0.0068038545919075,0.0771145337077421,0.0025899179564681,0.0010621585806233
31.0,2.0,2024-01-02T06:50:11,Lisboa,79.92196023353905,1.669379622635783,15.0,0.619087248871658,1287.72950347811,83880.0,0.649236929202701,75415.0,72772.0,487.7514742267351,133.4200918149775,2.0013013772246624,1.2389801637890765,0.0153520446289712,0.524009139272408,0.0350460783663727,0.4345884869075969,0.0041031170236798,0.0025401874299884
32.0,31.0,2024-01-02T07:59:37,LIS,69.46334121859529,0.7358346195421492,9.0,0.670798250114816,9932.260820983613,57502.0,0.7396788491618507,16219.0,15419.0,122.21100556430233,51.11353125771156,0.460021781319404,0.3085818059237568,0.1727289628357902,2.3970267687933866,0.0493248658980208,0.0803303708457868,0.0037641600213931,0.0025249919555026
33.0,25.0,2024-01-02T11:03:17,Barcelona,63.00514539400584,1.0449054059182978,17.0,0.5103431537681029,2634.55739881352,41318.0,0.7941634914382041,148950.0,126548.0,423.7619707529149,65.83441702286505,1.119185089388706,0.5711684481688684,0.0637629459028394,1.390419050604501,0.1503994629070157,0.1175673191717389,0.0026410701446385,0.0013478520669376
34.0,12.0,2024-01-02T11:24:02,MAD,118.58039125001947,0.9724297505203148,11.0,0.7645611918181616,1140.254931902353,69998.0,0.777279128349584,41872.0,33851.0,449.91844046058526,115.31110027985775,1.2684221030784353,0.9697863148581476,0.0162898215935077,0.8014952535840622,0.1915599923576614,0.2159916533598513,0.0028192267509194,0.0021554713646886
35.0,44.0,2024-01-02T11:28:24,Braga,121.01702757321866,1.6495738108485254,17.0,0.6891862940280061,3881.5136727500326,3855.0,0.7376982697873311,189763.0,138147.0,139.8990822932831,199.62651935151536,3.393650828975762,2.338857638046876,1.006877736121928,0.3154096503297076,0.2720024451552726,0.6134864051808117,0.0242578491105563,0.0167181771295948
36.0,37.0,2024-01-02T11:51:06,valència,132.91247500379575,1.49052273172908,18.0,0.7350564494257112,2399.415719515649,26899.0,0.9249072732137564,136449.0,133306.0,331.1189463166363,198.1090653235307,3.5659631758235526,2.621184230803694,0.0892009264104854,0.3528585523842275,0.023034247227902,0.1968318713001521,0.0107694326026682,0.0079161408912468
37.0,5.0,2024-01-02T13:35:22,Madrid,128.71224071237427,0.5064452891534964,7.0,0.6747486924961129,4779.267114061435,48577.0,0.7980948195557002,159989.0,159096.0,282.12401956067526,65.18570796517282,0.4562999557562098,0.3078877985325367,0.098385390494708,2.592161246270887,0.0055816337373194,0.06216414151931,0.001617373651725,0.0010913207567791
38.0,18.0,2024-01-02T15:00:09,Lisboa,96.13750604698711,1.5726294787059696,10.0,0.5584422826445575,7413.607439273725,68839.0,0.6935333829476018,69035.0,63777.0,463.8490228372981,151.18867601876534,1.5118867601876531,0.8443014934592779,0.1076948741160348,0.8214285872053265,0.0761642645035127,0.2587502224727523,0.0032594371999312,0.0018202075500661
39.0,34.0,2024-01-02T15:03:32,Lisboa,69.84435188658914,1.6259260250771514,19.0,0.5239718301953713,1261.6657983478544,41482.0,0.6791384061970798,149471.0,132127.0,255.60184776960068,113.56174943705172,2.1576732393039824,1.130559996161683,0.0304147774540247,0.600709744288489,0.1160358865599347,0.362753282258261,0.0084415400676168,0.0044231291988967
40.0,41.0,2024-01-02T15:28:11,LIS,130.94307357352727,0.8622209945097623,13.0,0.2425557430181041,3195.236710892392,95903.0,0.6169860367055928,123991.0,121166.0,304.11556028315874,112.90186712073168,1.4677242725695117,0.3560049514788043,0.0333173801746805,1.7330827398402822,0.0227839117355291,0.1363548674183299,0.0048262057725784,0.001170623927126
41.0,33.0,2024-01-02T15:47:15,Lisboa,70.16052016339862,1.0716213515842998,7.0,0.3637097799370334,7027.135069342416,5121.0,0.7157485766463609,86731.0,73640.0,287.5555778977032,75.18551144535874,0.5262985801175112,0.1914199407557131,1.372219306647611,3.7391536838880697,0.1509379575930174,0.0544113906180807,0.0018302499432118,0.0006656798040753
42.0,44.0,2024-01-02T16:35:05,Madrid,76.7035289261848,1.09309320228231,7.0,0.4344808193093666,1848.5778094613047,7804.0,0.8588411622705675,154140.0,141461.0,294.9986243116505,83.84410606027714,0.58690874242194,0.2550005912673145,0.2368756803512692,3.367996748565391,0.0822563902945374,0.0359955870836121,0.0019895304386297,0.0008644128150167
43.0,50.0,2024-01-02T17:33:30,Braga,55.40989745280625,1.5409114382261964,11.0,0.5940171936801387,2982.882113076489,78121.0,0.869194585885791,96257.0,88554.0,309.8786592868304,85.38174477596974,0.9391991925356672,0.5579004686566893,0.0381828460090947,1.5579742888164885,0.0800253488058011,0.0729764018371495,0.0030308611593234,0.0018003836402954
44.0,8.0,2024-01-02T19:29:46,Valencia,64.21317181517676,0.5325594272062764,10.0,0.6546550847263679,4665.788131607915,44589.0,0.7634572370701652,114284.0,93689.0,373.2660729222805,34.19733000098875,0.3419733000098875,0.2238745596921285,0.1046398917133803,3.4102009541417693,0.180208953134297,0.0529559068992763,0.0009161649686846,0.0005997720551975
45.0,27.0,2024-01-02T19:32:50,Madrid,120.79174788991486,1.33082760029314,5.0,0.6699899864113414,8148.383870110361,32250.0,0.7451546186871234,183846.0,142528.0,53.52419930668641,160.75299197954936,0.8037649598977469,0.5385144745598038,0.2526630657398561,1.3837225439413356,0.2247424474832196,0.1372379266116966,0.0150168516355057,0.0100611402232135
46.0,23.0,2024-01-02T20:01:31,Barcelona,52.02900524750035,1.1683038887998336,17.0,0.7550448703497181,8830.98534026822,34001.0,0.8050679404258934,79334.0,75937.0,123.03970525925142,60.78568916104161,1.0333567157377077,0.7802306874591879,0.2597272239130678,1.0318332172342355,0.0428189679078327,0.1520919748493406,0.0083985629968827,0.0063412919091052
47.0,33.0,2024-01-02T20:25:11,Lisboa,71.5384032463763,1.127185948424214,7.0,0.6954158033212281,7740.173871618621,76996.0,0.8376026721468319,78487.0,55024.0,245.0386710405364,80.63708291202055,0.5644595803841438,0.3925341125352027,0.10052696077223,2.133834093391604,0.2989412259355052,0.0637464909669316,0.0023035530595526,0.0016019272014018
48.0,43.0,2024-01-02T21:21:54,Braga,42.95963730952668,1.9692168905641148,5.0,0.2978463671254451,9391.504927758748,74075.0,0.7064791968517795,30960.0,26470.0,281.93906406279643,84.59684340242825,0.4229842170121412,0.1259843123884672,0.1267837317280964,5.607675935662382,0.1450258397932816,0.0369790165563391,0.0015002682172411,0.000446849438219
49.0,2.0,2024-01-02T23:06:25,Valencia,91.72128727780014,1.641714134755428,7.0,0.670884886023803,2461.685490066114,69855.0,,97011.0,75719.0,95.53903393032284,150.5801337819277,1.054060936473494,0.707153551228163,0.0352399325755653,0.8528162806789309,0.2194802651245735,0.280689001343359,0.0110327778407538,0.00740172390422
50.0,4.0,2024-01-03T00:44:02,Braga,69.55726336550534,1.258248623121072,4.0,0.4712460040743811,5138.847917231173,99018.0,0.6564383063156539,19305.0,17281.0,50.35905774527731,87.52033085771686,0.3500813234308674,0.1649744247678673,0.0518981186979253,3.979030733032208,0.1048433048433048,0.0566788927878492,0.0069517051967418,0.0032759632954677
51.0,34.0,2024-01-03T01:24:36,Valencia,105.66142813645249,0.7012106906438599,12.0,0.2317196973830295,2995.47508393261,23289.0,0.7038289849065135,87951.0,74487.0,430.5676141756553,74.09092299797841,0.889091075975741,0.2060199150710508,0.1286218851789518,3.416315285169308,0.1530852406453593,0.061017127376067,0.0020649278921684,0.000478484466291
52.0,12.0,,Braga,64.28110968035259,0.6089710333876801,7.0,0.4318760725041768,1185.7260679766268,68714.0,0.8277979409842489,18296.0,17649.0,87.74648160692698,39.14533378935112,0.2740173365254578,0.11834153109667,0.0172559604735079,6.994990966510672,0.0353629208570179,0.0203786553219231,0.0031228299016359,0.0013486755130171
53.0,19.0,2024-01-03T02:22:47,Madrid,129.59676193296738,0.8578986278594887,4.0,0.259866718277665,7562.785958699106,1362.0,0.8834031471658311,113634.0,112702.0,236.4648945081928,111.18088423732551,0.4447235369493021,0.115568846087851,5.552706283920049,7.643955763773063,0.0082017705968284,0.0134749637395198,0.0018807169574758,0.0004887357437484
54.0,14.0,2024-01-03T04:56:54,Braga,55.85483034162728,1.315524931397888,4.0,0.2856833275772309,9636.526601924368,30704.0,0.7913579327132084,95865.0,72493.0,302.15567662833064,73.47842185340991,0.2939136874136396,0.0839662402408226,0.3138524818240089,,0.2438011787409378,0.0175188899461446,0.0009727227060346,0.0002778906594699
55.0,29.0,2024-01-03T06:35:39,Madrid,137.41421381992143,0.7587224837057127,20.0,0.670929329842683,8934.254392130213,60556.0,0.6713352352079491,127721.0,106027.0,294.28138608793006,104.25925360591866,2.085185072118373,1.399011823034347,0.1475370630842561,0.4798638754545159,0.1698546049592471,0.4598058917588819,0.00708568455463,0.0047539935897146
56.0,16.0,2024-01-03T08:47:46,Lisboa,143.48915423481128,1.3001619414357202,16.0,0.2685233102703837,4780.911075167305,54998.0,0.8063896981180163,134287.0,94328.0,286.25414960172844,186.55913734490173,2.984946197518428,0.8015276339366427,0.0869288169600222,1.00606599694822,0.2975641722579252,0.1551840071732255,0.0104276084789389,0.0028000559469681
,36.0,2024-01-03T09:04:43,Madrid,111.54762050380128,1.1963557687053847,9.0,0.2203216549704822,2208.4413728193763,54760.0,0.9495872914479632,98313.0,90158.0,253.46316121950863,133.4506392750817,1.2010557534757351,0.2646185913175935,0.0403294626154013,3.588513137794898,0.0829493556294691,0.0133401399215443,0.004738581132252,0.0010440120372696
58.0,49.0,2024-01-03T09:17:25,Barcelona,82.50009462389215,1.4504331501773282,19.0,0.7239355939080483,8526.092559521701,73702.0,0.9075182234967902,38355.0,32213.0,287.2633208913081,119.66087213525957,2.2735565705699314,1.645908526199089,0.1156833269045847,0.5513782868556676,0.1601355755442575,0.1522165444646715,0.0079145383528799,0.0057296160230002
59.0,21.0,2024-01-03T09:54:17,Barcelona,94.44243844219385,1.4527438054492805,10.0,0.4542563732046518,8321.862629274194,76759.0,0.8650084927208992,160504.0,143086.0,426.9555097482989,137.2006674184221,1.3720066741842212,0.6232427758275008,0.1084154643660573,1.3879157950485632,0.108520659921248,0.084132481709765,0.0032134652038875,0.0014597370489372
60.0,28.0,2024-01-03T10:24:14,Lisboa,130.42045524154273,0.956732731253716,15.0,0.4250158376728543,6053.8732988366055,19629.0,0.8006642167823965,10978.0,8568.0,345.67330047399054,124.7775183545942,1.871662775318913,0.7954863222932671,0.3084147587160123,1.0065090930466314,0.219529969028967,0.1585688890932193,0.0054145424964915,0.0023012663147616
61.0,4.0,2024-01-03T11:01:02,Lisboa,98.08333443536192,0.8693574985837571,14.0,0.6635181040852964,1661.7450087148854,73993.0,0.6972862221274266,187192.0,169812.0,424.2794605502867,85.26948227748034,1.1937727518847243,0.7920898330392394,0.0224581380497464,0.88031204674342,0.0928458481131672,0.239776505773764,0.0028136472841188,0.0018669059115232
62.0,5.0,2024-01-03T13:58:48,Braga,66.84293457034292,0.7189417800255434,10.0,0.1840629840775244,,33469.0,0.8749682916686429,116032.0,89061.0,69.66115488512189,48.05617836213328,,0.0884536359269601,0.2533689642348594,9.891829572626513,0.232444498069498,0.0110595092080677,0.0068985618227809,0.0012697698749443
63.0,31.0,2024-01-03T17:23:34,Lisboa,124.5865222597695,1.5616204713476525,8.0,0.6139356219035299,7311.168227876315,34123.0,0.8034070665053723,47455.0,43124.0,498.73252535357545,194.556863614866,1.556454908918928,0.955563112471944,0.2142592453147822,0.8407681879086357,0.0912654093351596,0.1878569554201163,0.0031208209406745,0.0019159831450625
64.0,8.0,2024-01-03T18:08:25,Valencia,132.61691887475897,0.8102067301479963,8.0,0.2807662170756387,7246.863455818446,20846.0,0.6244397035404473,95483.0,73463.0,66.93766661178707,107.44712020382056,0.8595769616305644,0.241340171802385,0.3476380819254747,2.5873840184872043,0.2306169684655907,0.0906377864697031,0.012841453924825,0.0036054464402242
65.0,20.0,2024-01-03T18:10:34,Valencia,132.07400486041794,1.107533312639864,10.0,0.6285625651699847,5397.5096725056965,97548.0,0.8357274811395793,97839.0,88138.0,118.7073970028662,146.27636011667218,1.4627636011667218,0.919438441386639,0.0553318332770092,0.9089542524230202,0.0991526896227475,0.1510384687036824,0.0123224300936478,
66.0,21.0,2024-01-03T19:31:57,Barcelona,79.48660537415446,1.5911688559992367,15.0,0.5364649603378262,6754.534078415161,28069.0,0.6163314547106005,179035.0,145787.0,124.8120480806192,126.47661094045614,1.897149164106842,1.0177540510775172,0.240640353358337,0.6055799572186205,0.1857067053928003,0.3904802162393042,0.0152000483389346,0.0081542933292795
67.0,45.0,2024-01-03T22:47:25,Porto,119.53079308502367,1.3421494469035056,9.0,0.4793928907269053,3778.178511885556,71797.0,0.8763157791372262,147169.0,134443.0,414.4469104705792,160.4281878270019,1.443853690443017,0.6921731944481883,0.0526230693745637,1.266035417386886,0.0864720151662374,0.0856109022574213,0.0034838085505417,0.0016701130517833
68.0,15.0,2024-01-04T00:10:20,Lisboa,76.92727975856869,0.3617638555118442,13.0,0.6405811644869099,6376.9898032794335,54390.0,0.6451188270141808,90571.0,77984.0,322.09315703569945,27.829509319498055,0.3617836211534748,0.2317517733307839,0.1172456297716387,2.783662958614732,0.1389738437248125,0.0822443411611723,0.0011232266605197,0.0007195178421784
69.0,26.0,2024-01-04T00:43:45,Lisboa,112.0928524032524,0.9586023891052322,8.0,0.3589649156694344,2901.6063327232423,33261.0,0.8532590182216191,143130.0,106522.0,324.31646948194515,107.45247611537792,0.8596198089230234,0.3085733522178284,0.0872374953465993,2.7651740245518206,0.2557674841053587,0.0452803566550902,0.0026505586049828,0.0009514575461145
70.0,29.0,2024-01-04T01:37:29,Porto,76.40016895836307,0.4040226589583546,3.0,0.5217846898431329,9612.342128904464,84076.0,0.8888484513461684,42215.0,39374.0,373.9454518540365,30.867399407425392,0.0926021982222761,0.0483184092782026,0.1143292036836251,18.39564804852018,0.0672983536657586,0.0053706660197618,0.0002476355782993,0.000129212453417
71.0,5.0,2024-01-04T02:31:22,Valencia,104.10995239452971,0.5157457269132898,10.0,0.5124215096345592,2130.881525560083,69953.0,0.7934866830625386,44917.0,42337.0,63.64104209441984,53.69426307662473,0.5369426307662473,0.2751409534443921,0.0304616174511469,2.883927939949178,0.0574392768884832,0.056820270921137,0.0084370496317395,0.0043233257091576
72.0,26.0,2024-01-04T04:26:10,Lisboa,118.0070733708893,0.612379770282683,13.0,0.5416876193666202,6931.04502394296,99576.0,0.6158045177470733,39033.0,37675.0,112.54089219856031,72.26514448259691,0.9394468782737598,0.508886743013516,0.0696055778896818,1.2101013166513508,0.0347910742192503,0.1955119876441989,0.0083476046788064,0.0045217941058763
73.0,,2024-01-04T07:08:08,Valencia,140.87856016577604,1.0135218597387587,9.0,0.4814512515355184,1694.508659849305,78300.0,0.8365369201534862,145558.0,116127.0,105.09897547763202,142.78350029653595,1.2850515026688236,0.6186896542475038,0.021641234480834,1.352110730170435,0.2021943142939584,0.1011329163524717,0.0122270602242199,0.0058867334475508
74.0,14.0,2024-01-04T07:37:40,Lisboa,62.65150825961161,0.8183402723520246,18.0,0.3013654216918192,3043.945080891118,84142.0,0.7374830724670497,142107.0,138905.0,497.3945202028567,51.27025233243568,0.9228645419838424,0.2781194618593882,0.0361762862885493,2.6516773315198874,0.0225323171976046,0.0730110666144441,0.0018553974852948,0.0005591526455618
75.0,16.0,2024-01-04T08:09:33,Lisboa,129.80595226421775,1.7515662329310808,12.0,0.3779469250504562,2260.780401595481,72970.0,0.9313569967813118,121966.0,99603.0,96.8709675539644,227.3637228194676,2.728364673833611,1.0311770388917043,0.0309823270055568,0.9031979588900876,0.1833543774494531,0.0707830887996806,0.028164936747573,0.0106448512379858
76.0,27.0,2024-01-04T08:50:44,Barcelona,141.60719983980084,1.408511158918074,20.0,0.7487411683495011,4555.676685473657,10284.0,0.8201093858625473,101868.0,94638.0,409.1854719755679,199.4553211575012,3.989106423150024,2.986808203939848,0.442986842228088,0.2745771840256615,0.0709742019083519,0.5372987621175213,0.0097488955409155,0.0072993994374223
77.0,27.0,2024-01-04T08:52:16,Valencia,53.03906017175019,1.907823955572256,8.0,0.5043901160684421,5737.297350420447,44217.0,0.7337266110831507,85893.0,61372.0,267.53899725613815,101.18918957670331,0.8095135166136265,0.4083106166037197,0.1297532023977304,1.7969814676537277,0.2854831010676074,0.1087222516138008,0.003025777643319,0.001526172336711
78.0,45.0,2024-01-04T10:29:34,Porto,126.97464085462632,1.6535529598622594,14.0,0.2135606116971274,5026.639461148311,94970.0,0.8771635812729492,193154.0,177230.0,190.7405070792815,209.95929321261477,2.9394301049766063,0.6277464912597555,0.0529287086569265,1.3973213605904289,0.082441989293517,0.0771101308548202,0.0154106233121988,0.0032911021411871
79.0,8.0,2024-01-04T10:30:26,Lisboa,113.14883659110367,0.6056285689691934,11.0,0.7767652175812025,1581.8887557615817,56753.0,0.6932605255969018,173498.0,152797.0,376.5917597463744,68.52616798519922,0.7537878478371914,0.5855161816353224,0.0278732182573887,1.184015997065451,0.1193154964322355,0.1796009258093278,0.0020016047306633,0.0015547769341253
